tcorr
1.39485
0.464206
0.451224
0.495911
0.489313
0.495123
0.525879
0.436349
0.467209
0.57486
0.797195
0.626801
0.6707
0.6315
0.672351
0.505334
0.627652
0.644473
0.583398
0.600256
0.534604
0.747775
0.618161
0.59245
0.56116
0.692316
0.633258
0.494177
0.6327
0.690851
0.545889
0.61557
0.557919
0.531613
0.350974
-0.493927
0.642157
0.627621
0.88251
0.385269
0.649771
-0.403122
0.635965
0.606863
-0.32616
0.608218
-0.397607
-0.393204
0.793671
-0.37529
0.259042
0.297733
0.303864
-0.71058
-0.745581
-0.764194
-0.718665
-0.729767
-0.713992
-0.734088
-0.796021
-0.61738
-0.762637
-0.690073
-0.724454
-0.696436
-0.853534
-0.705038
-0.687918
-0.690878
-0.70542
-0.783231
-0.69122
-0.682571
-1.13778
-1.1439
-1.12667
-1.16305
-1.10905
-1.15382
-1.14537
-1.08494
-1.05597
-1.08207
-1.08442
-0.975061
-1.07879
0
-1.15291
-1.14886
-1.15474
-1.24156
-1.11984
-1.08472
-1.10986
-1.00133
-1.24778
-1.13535
-1.10516
-0.774985
-0.804465
-0.818338
-0.732877
-0.888168
-0.71608
-0.687228
-0.849289
-0.739157
-0.74584
-0.736633
-0.857748
-0.789227
-0.799582
-0.755853
-0.777979
-0.775519
-0.776825
-0.370416
-0.800665
-0.425299
-0.357355
-0.857309
-0.408136
-0.799875
-0.709073
-0.38143
-0.345081
-0.393127
-0.40506
-0.370993
-0.365469
-0.349228
-0.36199
-0.445169
-0.432153
-0.468005
-0.330679
-0.456601
-0.421338
-0.444876
-0.416135
-0.365143
-0.37814
-0.374939
-0.488831
-0.368408
-0.317044
-0.445752
-0.319818
-0.400864
-0.406894
-0.37511
-0.323328
-0.408652
-0.413968
-0.416898
-0.406717
-0.321521
-0.328921
-0.346255
-0.347546
-0.323886
-0.339111
-0.308801
-0.371112
-0.302484
-0.313654
-0.371011
-0.323334
-0.388559
-0.366272
-0.603806
-0.368408
-0.622449
-0.377927
-0.331705
-0.314636
-0.356616
-0.303369
-0.268048
-0.46369
-0.456418
-0.304056
-1.17078
-1.19672
-0.310971
-1.21088
-0.365625
-0.362054
-1.23955
-0.388748
-1.23111
-1.21985
-1.16298
-1.25335
-1.18618
-1.24026
-1.24226
-1.15167
-1.24955
-1.25282
-1.18925
-1.10045
-1.20754
-1.10812
-1.12262
-1.24505
-1.20948
-1.2308
-1.21077
-1.16954
-1.2029
-1.28796
-1.15984
0.0366943
0.835352
0.755951
0.819574
0.856769
0.785529
0.819202
-0.11539
-0.111716
-0.0809235
-0.201965
-0.128784
-0.0945618
-0.264175
0.329538
0.389182
0.353424
0.393701
0.367624
0.348779
0.336096
0.292432
0.324234
0.310379
0.343448
0.366711
0.388019
0.31041
0.328479
0.39805
0.417459
0.424106
0.37468
0.311508
0.378632
0.327469
0.39111
1.3656
1.3553
0.257272
1.38813
0.204504
0.388339
1.37354
0.337912
1.41058
1.36758
1.36642
1.36927
1.4205
1.45859
1.34262
1.42551
1.39734
1.38734
1.39091
1.37993
1.41208
1.41408
1.37784
1.37401
1.37189
1.39364
1.45075
1.44919
1.36851
1.39526
1.3343
1.37476
1.39715
1.38329
1.35395
1.41322
1.37849
1.38682
1.39645
1.35005
1.40372
1.38033
1.41078
1.40385
1.40141
1.40245
1.3605
1.40767
1.39989
1.37062
1.44405
1.41089
1.32702
1.38482
0.544229
1.35486
1.40976
1.36706
1.392
1.37038
1.39777
1.38043
1.45563
1.38796
1.4309
0.540231
1.41999
0.540701
1.40244
1.32575
0.652356
1.37624
0.699722
0.599722
1.25896
0.640942
0.606754
0.605655
0.622061
0.571619
0.64389
0.575284
0.783759
0.578558
0.531436
0.598373
0.608435
0.547784
0.632861
0.589014
0.61712
0.528665
0.272366
0.262772
0.16344
0.266104
0.284451
0.30603
0.264526
0.210437
0.300522
0.302341
0.268115
0.141415
0.269766
0.270181
0.288101
0.297757
0.321124
0.23287
0.339844
-0.696826
-0.678632
-0.715109
-0.845212
-0.70036
-0.679834
-1.1298
-1.08407
-1.22916
-1.1316
-1.1192
-1.0483
-0.998029
-1.10996
-1.05682
-1.08907
-1.0994
-1.10396
-1.08069
-1.11904
-1.09706
-1.03415
-1.13859
-1.22275
-1.28589
-1.08245
-1.15235
-1.07248
-1.13969
-1.1098
-1.15313
-1.08038
-0.760635
-0.733221
-0.730313
-0.943777
-0.753915
-0.678683
-0.770807
-0.876166
-0.722272
-0.711267
-0.819675
-0.845679
-0.682391
-0.445489
-0.363074
-0.438858
-0.415906
-0.343271
-0.53577
-0.342621
-0.566809
-0.364023
-0.365854
-0.53717
-0.346921
-0.39642
-0.467444
-0.327878
-0.450272
-0.410364
-0.391946
-0.340039
-0.380136
0
0
-0.448199
-0.40723
-0.454306
-0.301041
-0.337259
-0.402008
-0.345453
-0.371518
-0.415125
-0.310391
-0.299957
-0.332178
-0.455045
-0.326324
-0.320789
-0.304218
-0.445554
-0.315942
-0.610416
-0.475879
-0.350681
-0.367261
-0.383502
-1.16943
-0.377194
-1.26181
-1.18702
-0.387021
-1.12468
-0.320267
-0.378085
-1.17868
-1.12905
-1.23648
-1.18355
-1.19024
-1.2708
-1.21853
-1.1563
-1.28111
-1.0947
-1.24962
-1.1284
-1.18185
-1.19121
-1.19093
-1.31107
-1.20594
-1.09192
-1.15202
-1.15911
-1.128
-1.23073
-1.15566
-1.19079
-1.22432
-1.19279
-1.23362
-1.22253
-1.14115
-1.21031
-1.22321
-1.18697
-1.20881
-1.25948
-1.24976
-1.18712
-1.17251
0
-1.12215
-1.14639
0.185437
-1.18007
0.87691
0.80531
0.849814
0.842279
0.861044
0.820319
0.779382
0.851614
0.81998
-0.11911
0.885873
-0.193185
-0.21944
-0.28172
-0.204459
-0.125214
-0.107913
-0.100974
-0.158154
-0.134143
0.355753
0.38988
-0.76384
0.430212
-0.677542
0.400186
0.366745
0.352844
0.388812
0.349551
0.446603
0.347769
0.383521
0.31412
0.445483
0.213571
0.333237
0.235645
0.237384
0.256403
0.327377
0.392822
0.381992
0.390823
0.419101
0.337512
0.390161
0.410016
0.36282
0.443231
0.366293
0.329828
0.445734
0.379175
0.360721
0.380841
0.364322
0.370041
0.39892
0.324228
0.344629
1.42193
0.380344
1.44363
0.329037
0.272018
1.4386
0.359488
1.38026
1.41004
0.356003
1.37422
1.37468
1.38522
1.39585
1.41373
1.37673
1.37878
1.40664
1.35054
1.39428
1.37514
1.3957
1.36557
1.40744
1.28206
1.39227
1.36287
1.37793
1.34272
1.35296
1.36831
1.33984
1.35428
1.33993
1.42379
1.33104
1.39201
1.3863
1.35378
1.37512
1.3413
1.38188
1.34836
1.32744
1.38
1.4092
1.39022
1.40919
1.37885
1.36169
1.3961
1.39627
1.37551
1.36703
0.800613
0.575421
0.510828
0.544006
0.598953
0.548123
0.604755
0.551404
0.78353
0.867212
0.586786
0.586887
0.611169
0.317133
-0.624066
-0.707233
0.29035
0.304752
0.304959
0.27674
0.210706
0.405103
0.396124
0.248947
0.317935
0.141534
0.509564
0.32554
0.297458
0.290021
0.232114
0.22724
0.278537
0.260205
0.231937
0.256454
0.131805
0.150845
0.262476
-1.17134
-1.11482
-1.16129
-1.12971
-1.17133
-1.08818
-1.13768
-1.29254
-1.07092
-1.12495
-1.09317
-0.945871
-1.1326
-1.07607
-1.07417
-1.09453
-1.11946
-1.13494
-1.17213
-1.19237
-1.24575
-1.09646
-1.16948
-1.08431
-1.12189
-1.09988
-1.01395
-0.701166
-0.728662
-0.374411
-0.721252
-0.324338
-0.458621
-0.45571
-0.338571
-0.39263
-0.527991
-0.323331
-0.415765
-0.507858
-0.413559
-0.472614
-0.420612
-0.433936
-0.369397
-0.468893
-0.383301
-0.385513
-0.458121
-0.347775
-0.42189
-0.395129
-0.439377
-0.432944
-0.359726
-0.336197
-0.351395
-0.453827
-0.438748
-0.502597
0
-1.25349
-0.431155
-1.26516
-1.09957
-0.439648
-1.25252
-0.346906
-0.384891
-1.23763
-1.2004
-1.14715
-1.16959
-1.25237
-1.19468
-1.16521
-1.17403
-1.22531
-1.23169
-1.24136
-1.18578
-1.23273
-1.15865
-1.19067
-1.21684
-1.2255
-1.21113
-1.24519
-1.14379
-1.2815
-1.18039
-1.25983
-1.19542
-1.20963
-1.20305
-1.19175
-1.18628
-1.27773
-1.17069
-1.29797
0
-1.16258
0
-1.2024
-1.20272
-1.21474
-1.16599
-1.20084
-1.20045
-1.15023
-1.17073
0.251566
0.266705
0.199912
0.266623
0.163281
0.270029
0.222592
0.234528
0.160101
0.225711
0.31102
0.257474
0.20061
0.101727
0.844565
0.874048
0.911868
0.816431
0.777863
0.79429
0.836029
0.816635
0.792599
0.825693
0.820544
0.838678
0.78194
0.826715
0.870062
0.880829
-0.121191
-0.160687
-0.125681
-0.0959717
-0.28374
-0.185788
-0.0707306
-0.152158
-0.117081
-0.102768
-0.0661926
-0.169971
-0.229709
-0.160101
-0.0983643
-0.720099
-0.134219
-0.5586
-0.6367
-0.634598
-0.718109
-0.751797
-0.688654
-0.731494
-0.596121
-0.7035
-0.639764
-0.536801
-0.663065
-0.581161
0.401349
0.394299
0.346066
0.376175
0.251773
0.367648
0.371402
0.388702
0.371796
0.422714
0.353192
0.371518
0.366125
0.367319
0.370322
0.374063
0.330103
0.353854
0.338882
0.414316
0.373804
0.316992
0.311636
0.249741
0.370215
0.312427
0.387558
0.381546
0.356943
0.407889
0.356967
0.40582
0.380972
0.409723
0.383047
0.347968
0.404019
0.425644
0.399652
0.349084
0.355289
1.42826
0.271384
1.37722
0.350623
0.382544
1.39271
0.366776
1.38466
1.32092
0.399939
1.42365
1.33983
1.36767
1.36568
1.37677
1.35652
1.36169
1.36676
1.36731
1.36811
1.29558
1.37386
1.35467
1.37495
1.33095
1.38703
1.39885
1.39103
1.38628
1.36553
1.33483
1.32903
1.33904
1.39729
1.39943
1.32323
1.37704
1.40573
1.36083
0.643585
0.552402
1.41182
0.627545
-0.581366
-0.661166
-0.725208
-0.720245
-0.764523
-0.756738
-0.831622
-0.743613
-0.794254
-0.744736
0.25538
0.26629
0.265039
-0.702844
-0.598602
0.327325
0.271991
0.315747
0.293597
0.207944
0.182776
0.257083
0.255429
0.249091
0.222302
0.229437
0.429404
-1.00519
-1.09556
-1.08198
-1.1384
-1.14158
-1.0797
-1.17476
-1.05951
-1.12873
-1.17399
-1.1681
-0.956088
-1.09648
-1.09072
-1.13089
-1.14796
-1.14947
-1.1647
-1.03665
-1.0528
-1.22165
-0.971344
-1.14909
-1.17494
-0.73024
-0.665082
-0.72944
-0.351324
-0.451282
-0.395132
-0.419791
-0.665045
-0.3315
-0.368539
-1.13391
-0.509433
-0.400662
-1.16351
-0.452203
-1.2183
-1.12235
-0.396408
-1.15975
-0.352698
-0.577533
-1.23076
-1.222
-1.24192
-1.13294
-1.17714
-1.23487
-1.17044
-1.197
-1.28109
-1.20284
0.45321
0.491467
-1.17753
-1.28437
-1.26935
-1.2986
-1.30428
-1.14702
0
-1.17083
-1.20143
-1.23023
-1.24612
-1.14099
-1.15858
-1.24374
-1.16048
-1.0498
-1.24089
-1.10258
-1.13123
-1.24975
-1.20724
-1.30299
-1.26854
-1.16458
-1.17551
-1.2334
-1.17446
-1.14243
-1.18662
-1.22626
-1.17514
-1.05951
-1.19436
-1.13211
-1.1282
-1.12963
-1.13866
-1.0757
-1.21409
-1.21768
-1.13366
-1.19644
-1.16263
0.244415
-1.24927
0.247815
0.206699
0.253641
0.160565
0.190164
0.187247
0.238715
0.272025
0.245056
0.240161
0.309106
0.232858
0.267725
0.331232
0.199524
1.28975
1.18701
1.27807
0.814615
0.87984
0.822742
0.925705
0.753354
0.769778
0.868219
0.85401
0.863147
0.880951
0.861478
0.854013
0.862723
0.912051
0.834583
0.836551
-0.146222
0.869385
-0.119897
-0.183133
-0.152072
-0.0605835
-0.158524
-0.112656
-0.167874
-0.141074
-0.124765
-0.0888763
-0.151895
-0.161765
-0.122055
-0.171078
-0.126266
-0.124283
-0.792938
-0.832187
-0.604422
-0.730737
-0.741849
-0.651193
-0.752985
-0.665417
-0.615363
-0.645416
-0.669983
-0.689279
-0.524554
-0.669696
-0.681702
-0.665512
-0.642398
-0.672974
-0.637381
0.366846
0.371954
0.361002
0.287299
0.350888
0.322162
0.362555
0.390942
0.32677
0.397604
0.291769
0.32095
0.371686
0.380884
0.364975
0.42644
0.403671
0.308157
0.357471
0.360571
0.329956
0.319336
0.357175
0.404083
0.37677
0.417755
0.381238
0.43363
0.415857
0.352356
0.368112
0.345499
0.30535
0.342719
0.256476
0.309567
0.318796
0.367297
0.320215
0.345605
0.332089
0.388666
0.356131
1.36541
0.379364
1.28915
0
0.407675
0
0.377216
0.25654
0.328284
0.375009
0.384448
0.29162
0.351309
0.359256
1.36402
0.288174
0.381366
1.36824
0.31777
1.38883
1.33286
0.369211
1.35942
0.336395
1.34441
1.41439
1.35457
1.38773
1.36062
1.41212
1.43243
1.06218
1.03915
1.06302
-0.71138
-0.733801
-0.654584
-0.675339
-0.723621
-0.687061
-0.613342
-0.747028
0.209518
0.26601
0.248895
0.405469
0.234451
0.249149
0.141394
0.121027
0.334991
0.150308
0.292068
0.217261
0.270941
0.274225
0.246619
0.240341
-1.13103
-1.15843
-1.17768
-1.19925
-1.10896
-1.1158
-1.24179
-1.21814
-0.939233
-1.1054
-1.15847
-1.25314
-0.993365
-1.20001
-1.2091
-1.20871
-1.13074
-1.1716
-1.18976
-1.19894
-1.22063
-1.08099
-1.16379
-1.12514
-0.737131
-1.50692
-1.49941
-1.51264
-1.1278
-1.20849
-1.08318
-1.20975
-1.15285
-1.22411
-1.10298
-1.15349
-1.24394
-1.23238
-1.17099
-1.15538
-1.17865
-1.17074
-1.25066
-1.21552
-1.16889
-1.2038
-1.19258
-1.29658
-1.11852
-1.15941
-1.20824
0.481339
-1.1222
-1.1695
0.454202
-1.12835
0.523822
0.48494
-1.15178
0.492807
-1.20469
-1.17841
0
-1.17504
-1.10921
-1.17082
-1.10283
-1.19346
-1.10897
-1.16979
-1.16281
-1.12358
-1.15858
0.118652
-1.04557
0.294241
-1.0837
-1.05876
0.259363
-1.13339
0.250201
0.302216
-1.11982
0.293622
-1.09634
-1.15919
0.226157
-1.1285
0.235443
0.251306
-1.13752
0.204514
-1.21986
-1.15801
0.128873
-1.15696
0.046933
0.201044
0.168408
0.179221
0.246078
0.310306
0.279858
0.296008
0.270157
0.299979
0.198718
1.09304
0.237799
1.17229
1.22301
1.2186
1.14451
1.16923
1.27545
1.26643
1.25722
0.84512
0.802219
0.897736
0.0176117
0.817169
0.742139
0.827557
0.835754
0.817407
0.819986
0.821695
0.866925
0.847394
0.851865
0.845148
1.12567
0.863272
-0.168073
-0.193188
-0.1759
-0.102939
-0.0716339
-0.147659
-0.0756928
-0.186865
-0.119589
-0.135596
-0.188266
-0.205444
-0.164328
-0.222931
-0.107983
-0.155353
-0.116019
-0.821509
-0.635977
-0.625055
-0.779126
-0.755038
-0.737982
-0.683383
-0.720554
-0.705005
-0.691583
-0.555768
-0.619815
-0.651221
-0.676035
-0.684119
-0.695941
-0.731561
-0.620798
-0.730423
-0.70307
-0.708093
0.354245
0.345648
-0.557034
0.415054
-0.638071
-0.672394
0.413086
-0.675101
0.326651
0.318793
-0.659421
0.40372
-0.55293
-0.655569
0.340393
-0.695413
0.362808
0.353152
-0.736438
0.296716
-0.706424
-0.67753
0.346121
0.34064
0.296109
0.252307
0.34982
0.408829
0.385989
0.283621
0.364627
0.322571
0.262781
0.308701
0.304144
0.364407
1.28631
1.23435
0.454279
1.29943
0.32912
0.326505
1.30325
0.371335
1.32932
0.368436
0
0.344098
0.365149
0.37359
0.398157
0.39256
0.375381
0.374365
0.37782
0.317789
0.345566
0.253632
0.252026
0.381522
0.392892
0.352289
0.35683
0.356165
0.348453
0.356732
0.37887
0.383881
0.0655457
-8.8501e-05
0.0572083
1.0131
-0.71778
-0.711356
-0.672412
-0.770023
-0.726202
-0.732303
-0.733914
-0.709741
0.313913
0.157611
0.27764
0.285974
0.204651
0.233261
0.275
0.302377
0.282803
0.266406
0.204974
0.214914
0.302887
0.20593
0.168774
0.24292
-1.13571
-1.1482
-1.33916
-0.97923
-1.11663
-1.19858
-1.1569
-1.21489
-1.06896
-1.11863
-1.16248
-1.19401
-1.14618
-1.10216
-1.07868
-1.11342
-1.12022
-1.10906
-1.1443
0.187543
0.167575
0.192731
0.178494
0.189514
0.168271
-1.47289
-1.50045
-1.48263
-1.57626
-1.20409
-1.19086
0.499002
0.515799
0.523514
0.518695
0.50054
0.490417
0.500583
0.407336
0.46998
0.373169
0.505808
0.391006
0.468945
0.518845
0.403821
0.497418
0.505222
0.491968
0.479416
0.460815
0.5056
0.385968
0.493875
0.414117
0.543005
0.542157
0.574499
0.508145
-1.11287
0.538275
-1.1754
-1.19151
0.478452
-1.14111
-1.17811
-1.14627
0
0.45011
-1.16274
-1.16393
0.469855
0.244702
0.171722
0.259598
0.234094
0.191428
0.304956
0.296066
0.161685
0.225369
0.242651
0.188205
0.114905
0.279663
0.233398
0.252701
0.267111
0.206442
0.264984
0.188113
0.146976
0.245697
0.192545
0.264307
0.230426
0.293137
0.183899
0.21041
0.24606
1.14846
0.231622
1.22114
1.31428
1.22195
1.18477
1.08258
1.22632
1.16682
1.22259
1.09105
1.19687
1.13634
1.17401
0.902341
0.840332
0.919415
0.884845
0.886194
0.825378
0.873416
0.841022
0.826077
0.809738
0.845398
0.964825
0.809796
0.868854
0.831888
0.73743
-0.0762207
0.828198
-0.265207
-0.182141
-0.280185
-0.146704
-0.215112
-0.140173
-0.166855
-0.11673
-0.0792328
-0.104977
-0.105713
-0.328802
-0.109341
-0.250961
-0.235483
-0.121738
-0.810641
-0.728986
-0.622958
-0.782333
-0.826807
-0.815396
-0.767258
-0.824051
-0.756677
-0.78978
-0.777985
-0.593515
-0.594293
-0.562802
-0.653964
-0.725952
-0.629764
-0.738336
-0.70589
-0.861542
-0.707825
-0.747327
-0.695749
-0.762384
-0.780728
-0.602451
-0.728098
-0.657162
-0.761575
-0.627249
-0.722137
-0.745923
-0.686746
-0.652618
-0.613721
-0.625696
-0.673532
-0.656531
-0.68685
-0.669782
-0.674561
-0.731174
0.369647
1.33313
0.296014
1.33336
0.406628
0.33504
0.347974
0.326831
0.386301
1.33256
0.41806
1.38062
1.32015
0.360919
1.35155
1.31157
1.27547
1.29796
1.31345
1.31142
1.31437
1.33703
1.2911
1.36264
1.33368
1.29554
1.35921
1.33058
1.29104
1.3252
1.35323
1.3317
1.40461
1.36267
1.30946
1.35154
1.33377
1.32585
1.34143
1.27617
0.322122
1.30182
0.329156
0.0468903
0.0424561
-0.0370239
0.0317871
0.961652
0.975714
0.98743
0.9616
1.01159
0.948486
-0.671045
-0.729214
-0.693271
0.242157
0.288959
0.388058
0.216147
0.268646
0.128665
0.299283
0.286758
0.148132
0.525525
0.24816
0.266968
0.257678
0.347092
0.1535
0.224289
-1.20223
-1.23524
-1.24949
-1.12353
-1.111
-1.11501
-1.07488
-1.26792
-1.07075
-1.34701
-1.21043
-1.10096
-0.958939
-1.0749
0.181686
0.117041
0.111816
0.0894653
0.114798
0.133963
0.178061
0.10401
0.162442
0.162347
0.212256
0.177704
0.11684
0.147778
0.23533
0.193207
0.44603
0.527695
0.496066
0.535846
0.467313
0.450339
0.500735
0.498117
0.478427
0.529541
0.502386
0.483273
0.500806
0.44285
0.466748
0.432745
0.493298
0.433759
-0.51456
0.493829
-0.529001
0.391632
0.559875
0.497171
0.526755
0.539285
0.473318
0.498489
0.48233
0.435175
0.445435
0.450516
0.473016
0.530389
-0.522116
0.448889
-0.559708
0.277527
-0.500363
0.220456
0.193875
0.296948
0.242154
0.193109
0.190948
0.149625
0.295959
0.200714
0.0431519
0.196637
0.261163
0.218814
0.135208
0.248889
0.273788
0.199261
0.159601
0.208817
0.293152
0.26788
0.279691
1.19816
0.235849
1.25681
1.12162
1.2116
1.15424
1.11939
1.20842
1.27882
1.18351
1.21803
1.15132
1.18204
1.12654
1.22432
1.27608
1.1108
1.30654
1.17446
1.25888
0.855881
0.819403
0.94679
1.01931
0.857669
0.763876
0.859329
0.876163
0.853668
0.801529
0.814688
0.912955
0.902606
0.812875
0.817435
0.795752
0.846344
-0.105042
-0.250589
-0.112125
-0.117047
-0.109189
-0.152557
-0.13819
-0.323865
-0.292596
-0.10491
-0.128619
-0.220316
-0.248114
-0.205978
-0.188675
-0.155737
-0.184381
-0.762344
-0.803568
-0.705151
-0.794211
-0.790549
-0.794531
-0.790949
-0.592642
-0.74213
-0.611752
-0.827744
-0.763232
-0.791409
-0.581729
-0.813672
-0.819305
-0.796027
-0.828598
-0.798691
-0.593192
-0.61503
-0.788913
-0.656244
-0.725348
-0.709143
-0.742807
-0.746347
-0.669421
-0.645737
-0.66105
-0.63172
-0.731772
-0.700229
-0.621268
-0.590646
-0.652887
-0.731165
-0.564081
-0.633426
-0.613989
-0.663956
-0.595724
-0.647803
0.289807
0.248956
1.31297
1.31509
0.348218
1.31704
1.36938
1.29686
1.29098
1.37311
1.28806
1.32903
1.35013
1.29853
1.35053
1.26012
1.29736
0.209207
1.32647
1.2691
0.375967
1.34551
1.29268
1.34451
1.37495
1.23305
1.36123
1.37784
1.25542
1.33038
1.33733
1.36053
1.2452
1.31333
1.34949
1.38024
1.31933
1.33487
0.979791
0.961536
0.960455
0.989395
0.917526
0.999963
0.974289
0.968668
0.904492
0.988196
0.960165
0.958572
1.0382
0.997943
0.961313
0.918878
0.286163
0.246988
0.236288
0.232388
0.296304
0.263342
0.287299
0.27612
0.458258
0.274899
0.281049
0.271234
0.276569
0.297134
-1.17862
-1.26339
-1.30665
-1.11771
-1.14426
-1.1409
-1.1965
-1.09007
0.119516
0.103189
0.0905487
0.0895844
0.189355
0.110556
0.135083
0.0560699
0.112262
0.0759277
0.0774658
0.153201
0.126508
0.160776
0.158203
0.125452
0.178427
0.149045
0.13916
-0.899606
-0.954184
0.117099
-0.48197
-0.531293
-0.543109
-0.505112
-0.497867
-0.463855
-0.524539
-0.506549
-0.600693
-0.650073
-0.452374
-0.541388
-0.468295
-0.567575
-0.541907
-0.581509
-0.548434
-0.512277
-0.538712
-0.546024
-0.463193
-0.516852
-0.631754
-0.529773
-0.475995
-0.602185
-0.585904
-0.614438
-0.588068
0.297034
-0.633121
0.176032
0.332422
0.231006
0.188748
0.128961
0.0911835
0.233655
0.173938
0.193283
-0.646982
0.304599
0.246173
0.248318
0.17558
0.218024
0.253247
0.247211
0.225333
0.299219
1.23321
0.185522
1.14287
1.26264
0.237082
1.21591
1.23256
1.15952
1.1965
1.19951
1.18796
1.16926
1.16977
1.20166
1.21102
1.30909
1.15518
1.18624
1.11781
1.21198
1.24118
1.29818
1.26252
1.21925
1.22814
1.20351
1.02638
0.922098
0.944498
0.864743
0.976614
0.785095
1.11214
0.884222
0.744421
0.869385
0.777145
0.771512
0.824121
0.863205
0.748367
0.875034
0.760184
-0.331366
0.774557
-0.179004
-0.239343
-0.154269
-0.158722
-0.19285
-0.144595
-0.133499
-0.236429
-0.148383
-0.104669
-0.162753
-0.238748
-0.177701
-0.191925
-0.22764
-0.181564
0.83934
-0.767868
-0.801984
-0.881485
-0.794608
-0.774789
-0.844263
-0.86936
-0.775195
-0.833813
-0.584219
-0.762332
-0.887894
-0.861435
-0.649298
-0.793777
-0.804044
-0.769626
-0.858917
-0.8483
-0.625891
-0.802261
-0.647369
-0.68363
-0.833307
-0.647906
-0.733154
-0.843146
-0.705405
-0.814853
-0.708197
-0.653455
-0.746066
-0.816937
-0.775314
-0.623947
0.372571
-0.705765
-0.620563
-0.617627
-0.714023
-0.592181
-0.525302
-0.627423
-0.617105
-0.64025
-0.632932
0.335193
0.358469
0.289331
0.380191
0.309634
0.327319
0.348938
0.338306
0.315295
0.357037
0.365894
0.321747
0.280646
0.283981
0.271408
0.297394
0.276898
0.304282
0.336777
0.355838
0.33316
0.294785
0.255087
0.281754
0.35473
0.30849
0.343994
0.385968
0.332089
0.308984
1.00182
-0.0539948
-0.0233093
0.996939
0.986221
0.910623
0.96023
0.959463
0.956854
0.881964
0.990222
0.983823
0.922244
0.958594
1.01061
0.972171
0.924185
1.01348
0.981845
0.935959
0.970987
0.974817
0.285934
0.390723
0.215341
0.298279
0.274911
0.191943
0.119818
0.176212
-1.16377
-1.20067
0.12081
0.162424
0.174619
0.152988
0.151376
0.113513
0.090448
0.0744934
0.0537537
0.109872
0.135434
0.0892212
0.104816
0.103394
0.0167511
0.104114
0.209976
0.179471
0.171222
0.130209
0.212473
0.20585
0.19054
0.0746491
-0.867184
-0.937466
-0.983133
-0.870065
-0.850784
-0.55098
-0.581348
-0.480988
-0.559149
-0.652109
-0.533987
-0.491623
-0.546448
-0.568674
-0.472653
-0.557858
-0.56098
-0.606006
-0.654233
-0.468317
-0.593082
-0.463693
-0.439658
-0.471454
-0.459726
0.220477
0.364673
-0.496832
0.200082
0.275858
0.141977
0.16084
0.180533
0.205182
0.203668
0.258636
0.255823
0.199142
0.210892
0.264087
0.183899
0.288904
0.246951
0.272644
0.270474
0.261761
0.152322
1.18091
1.13065
1.15636
1.12987
1.14267
1.18674
1.1506
1.11465
1.26399
1.10569
1.17176
1.15742
1.18085
1.19708
1.16498
1.23279
1.14768
1.21623
1.119
1.16119
1.19508
1.21389
1.15298
1.17198
0.0352173
1.00027
0.981241
1.02726
0.975778
0.98912
0.938367
0.905893
0.886673
0.930283
0.924808
0.939075
1.24104
0.865881
0.848367
0.821429
0.828305
0.826028
0.87511
0.846667
0.797479
0.828677
0.832977
0.849408
-0.102625
-0.129626
-0.127789
-0.112964
-0.176617
-0.110419
-0.15405
-0.117346
-0.193668
-0.122113
